sno,user_id,user_name,book_id,book_name,book_author,request_date,doi,dor
6736,REPA0353,Hannah García,UNIO3178,The DANCE FINAL FRIENDS #2,Christopher Pike,2023-09-10,2023-09-13,2023-09-20
6737,REPA0195,Grace Müller,UNIM3838,FIRST NINE MONTHS OF LIFE,Geraldine Flanagan,2023-09-10,2023-09-13,2023-09-20
6738,REPA0179,Emma Cohen,UNIK7806,Final Cut Pro For Macintosh,Lisa Brenneis,2023-09-11,2023-09-13,2023-09-20
6739,REPA0222,Aiden García,UNIO6214,Dark Forces #06: Swa,Laurie Bridges,2023-09-11,2023-09-13,2023-09-20
6740,REPA0492,Amelia Cohen,UNID2011,Out on a Limb: A Claire Malloy Mystery,Joan Hess,2023-09-12,2023-09-13,2023-09-20
6741,REPA0082,Sebastian Nguyen,UNIJ9307,The Anti-Capitalistic Mentality,Ludwig Von Mises,2023-09-12,2023-09-14,2023-09-21
6742,REPA0134,Riley Dubois,UNIG7909,Understanding social psychology (The Dorsey series in psychology),Stephen Worchel,2023-09-14,2023-09-14,2023-09-21
6743,REPA0074,Daniel Johnson,UNIJ3481,Hammond World Atlas (Hammond Atlas of the World),Theodore Roethke,2023-09-14,2023-09-14,2023-09-21
6744,REPA0432,Liam Tanaka,UNIF2991,Linux for Non-Geeks,Rickford Grant,2023-09-11,2023-09-14,2023-09-21
6745,REPA0339,Evelyn Lee,UNIJ2777,King of the Sea,Sanipa Griffin,2023-09-11,2023-09-14,2023-09-21
6746,REPA0059,Ava Marino,UNIK8030,The Journal of Mortifying Moments : A Novel,Robyn Harding,2023-09-12,2023-09-14,2023-09-21
6747,REPA0280,Abigail Müller,UNIQ3858,Great Lakes Lighthouses: American and Canadian,Wes Oleszewski,2023-09-14,2023-09-14,2023-09-21
6748,REPA0103,Mia Marino,UNIW1026,Heartbreaker,Robert Ferrigno,2023-09-12,2023-09-14,2023-09-21
6749,REPA0194,Isabella Dubois,UNIH7455,The impossible ride: The first bicycle ride across the Amazon jungle,Louise Sutherland,2023-09-13,2023-09-14,2023-09-21
6750,REPA0147,Ella Santos,UNIQ9302,My Secret Admirer,Stephen Roos,2023-09-11,2023-09-14,2023-09-21
6751,REPA0255,Hannah Nguyen,UNIU4257,Mischief,Amanda Quick,2023-09-12,2023-09-14,2023-09-21
6752,REPA0193,Noah Ali,UNIK2390,Fourteen,Marilyn Sachs,2023-09-12,2023-09-14,2023-09-21
6753,REPA0499,Evelyn Patel,UNIN8555,Amelia Bedelia 4 Mayor (I Can Read Book 2),Herman Parish,2023-09-11,2023-09-14,2023-09-21
6754,REPA0512,Isabella Nguyen,UNID6000,A Trial by Jury,D. Graham Burnett,2023-09-12,2023-09-14,2023-09-21
6755,REPA0042,James Patel,UNIB9367,Blue Bay Mystery (Boxcar Children (Paperback)),Gertrude Chandler Warner,2023-09-13,2023-09-14,2023-09-21
6756,REPA0508,Emma Smith,UNIA9022,More Than Complete Hitchhiker's Guide,Douglas Adams,2023-09-12,2023-09-14,2023-09-21
6757,REPA0013,Noah Silva,UNIS9431,Farewell the Trumpets: An Imperial Retreat (Harvest/Hbj Book),Jan Morris,2023-09-11,2023-09-14,2023-09-21
6758,REPA0189,Elijah Lee,UNII7231,Rovering to Success: A Guide for Young Manhood,Lord Baden-Powell,2023-09-13,2023-09-14,2023-09-21
6759,REPA0530,Alexander Cohen,UNIQ3832,Glory Train,Mike Blakley,2023-09-12,2023-09-15,2023-09-22
6760,REPA0064,Mason Johnson,UNIR7096,In My Father's Court,Isaac Bashevis Singer,2023-09-14,2023-09-15,2023-09-22
6761,REPA0420,Alexander Marino,UNIO6928,The Floating World,James A. Michener,2023-09-14,2023-09-15,2023-09-22
6762,REPA0447,Noah Haddad,UNIV8716,Ultimate Insults Book Have You Ever Been,Tim Dedopulos,2023-09-13,2023-09-15,2023-09-22
6763,REPA0180,Ethan Kim,UNIR3468,Waking Ned,Wendy Holden,2023-09-12,2023-09-15,2023-09-22
6764,REPA0052,Mateo Novak,UNIS8016,Light Within: The Inner Path to Meditation,Laurence Freeman,2023-09-15,2023-09-15,2023-09-22
6765,REPA0069,Lucas Lopez,UNIM2270,The Making of a Marriage/Everything You Need to Know to Keep Your Relationship Alive and Healthy,Ruth Bell Graham,2023-09-14,2023-09-15,2023-09-22
6766,REPA0095,Liam Paredes,UNII2067,Muscle: Confessions of an Unlikely Bodybuilder,Samuel Wilson Fussell,2023-09-14,2023-09-15,2023-09-22
6767,REPA0005,Abigail Santos,UNIL8566,Stuck in the Tub! (Golden Tell-A-Tale Book),Marguerite Van Hulst,2023-09-13,2023-09-15,2023-09-22
6768,REPA0547,Alexander Haddad,UNIU7314,Witch Woman,Elizabth E. Allen,2023-09-13,2023-09-15,2023-09-22
6769,REPA0212,Mia Baker,UNIL6194,A FAREWELL TO ARMS (Scribner Classics),Ernest Hemingway,2023-09-13,2023-09-15,2023-09-22
6770,REPA0540,Mia Kim,UNIF9250,Comedy Central: The Essential Guide to Comedy : Because There's a Fine Line Between Clever and Stupid,Christopher 1962 Claro,2023-09-13,2023-09-15,2023-09-22
6771,REPA0239,Grace Verma,UNIS7071,50 Nifty Origami Crafts,Andrea Urton,2023-09-12,2023-09-15,2023-09-22
6772,REPA0404,Elijah Paredes,UNIQ1353,Haunter,Charlee Jacob,2023-09-15,2023-09-15,2023-09-22
6773,REPA0206,Mia Jensen,UNIE7363,The House of Sight and Shadow,Nicholas Griffin,2023-09-14,2023-09-15,2023-09-22
6774,REPA0120,Ella Sharma,UNIL4160,The Penguin Dictionary of Modern Humorous Quotations,Fred Metcalf,2023-09-12,2023-09-15,2023-09-22
6775,REPA0249,Mateo Marino,UNIV3782,A Heart So White,Javier Marias,2023-09-13,2023-09-15,2023-09-22
6776,REPA0271,Ava Lopez,UNIG0037,Disney's: The Great Mouse Detective (Golden Look Look Book),Disney,2023-09-15,2023-09-15,2023-09-22
6777,REPA0494,Olivia Dubois,UNIS0657,The Beauty Bible: From Acne to Wrinkles and Everything in Between,Paula Begoun,2023-09-14,2023-09-15,2023-09-22
6778,REPA0306,Daniel Nguyen,UNIP9788,The Scarlet Empress (Doctor Who series),Paul Magrs,2023-09-14,2023-09-15,2023-09-22
6779,REPA0085,Hannah Haddad,UNIB7039,Saint Nick,Gary Ogden Harper,2023-09-14,2023-09-15,2023-09-22
6780,REPA0155,Riley Paredes,UNIB2623,The Cat Who Said Cheese,Lilian Jackson Braun,2023-09-13,2023-09-15,2023-09-22
6781,REPA0496,Lucas Patel,UNIV0213,Adriana and the Magic Clockwork Train,Tannis Vernon,2023-09-14,2023-09-15,2023-09-22
6782,REPA0119,Evelyn Singh,UNIT1545,Before &amp; After: Stories from New York,Thomas Beller,2023-09-14,2023-09-15,2023-09-22
6783,REPA0492,Amelia Cohen,UNIS8400,Coming into Being: Artifacts and Texts in the Evolution of Consciousness,William Irwin Thompson,2023-09-12,2023-09-15,2023-09-22
6784,REPA0001,Olivia Nguyen,UNIB9839,Desire,Amanda Quick,2023-09-15,2023-09-15,2023-09-22
6785,REPA0461,Liam Jensen,UNIK0756,Visual Basic 6 Developer's Handbook,Evangelos Petroutsos,2023-09-16,2023-09-16,2023-09-23
6786,REPA0001,Olivia Nguyen,UNIJ5537,Terminal Beach,J G Ballard,2023-09-14,2023-09-16,2023-09-23
6787,REPA0315,Grace Jensen,UNID3447,Home Schooling Reenun,Ronald Throop,2023-09-16,2023-09-16,2023-09-23
6788,REPA0197,Alexander Silva,UNIA6916,Cujo,Stephen King,2023-09-16,2023-09-16,2023-09-23
6789,REPA0165,Mia Patel,UNIF9329,Ganzheitlich leben. Wegweisungen fÃ?Â¼r den Alltag.,Neale Donald Walsch,2023-09-16,2023-09-16,2023-09-23
6790,REPA0211,Sebastian Rossi,UNIW3295,Sign of the Beaver,Elizabeth George Speare,2023-09-13,2023-09-16,2023-09-23
6791,REPA0199,Amelia Silva,UNIP6506,The Littles Have a Merry Christmas (Littles First Readers),Teddy Slater,2023-09-14,2023-09-16,2023-09-23
6792,REPA0172,Sophia Johnson,UNIA3493,Fantastic Beasts and Where to Find Them,J. K. Rowling,2023-09-14,2023-09-16,2023-09-23
6793,REPA0139,Mateo Tanaka,UNIL7725,Poetry Has Had Its Way With Me,Lorriâ?Â?Â? Scott,2023-09-16,2023-09-16,2023-09-23
6794,REPA0171,Evelyn Baker,UNID8517,Enchanted Christmas (Heartspell),Emma Craig,2023-09-16,2023-09-16,2023-09-23
6795,REPA0526,Mateo Johnson,UNIH8691,The Good Children,Kate Wilhelm,2023-09-13,2023-09-16,2023-09-23
6796,REPA0150,Isabella Paredes,UNII5753,Walt Disney's Mickey Mouse and the Pet Show (Golden Easy Reader),Joan Phillips,2023-09-16,2023-09-16,2023-09-23
6797,REPA0526,Mateo Johnson,UNIB3499,Scientific Progress Goes 'Boink':  A Calvin and Hobbes Collection,Bill Watterson,2023-09-16,2023-09-16,2023-09-23
6798,REPA0143,Noah Marino,UNIM7544,Surprising Myself,Christopher Bram,2023-09-16,2023-09-16,2023-09-23
6799,REPA0406,Grace Brown,UNIW0601,SOMEBODYS CHILD,Dennis Williams,2023-09-14,2023-09-16,2023-09-23
6800,REPA0576,Elijah Singh,UNIB2512,La vuelta al mundo en 80 dÃ­as,Jules Verne,2023-09-15,2023-09-16,2023-09-23
6801,REPA0297,Olivia Santos,UNIG3100,Tesseracts,Tesseract Books,2023-09-13,2023-09-16,2023-09-23
6802,REPA0543,Aiden Choi,UNIK2170,America's Oak Furniture,Nancy Schiffer,2023-09-14,2023-09-16,2023-09-23
6803,REPA0300,Hannah Choi,UNIH0281,Spreading fires,John Knowles,2023-09-16,2023-09-16,2023-09-23
6804,REPA0088,Liam Dubois,UNIN5508,Ghosts of Mississippi : The True Story,Maryanne Vollers,2023-09-15,2023-09-16,2023-09-23
6805,REPA0184,Sebastian Müller,UNIG2216,Agatha Raisin and the Wellspring of Death (An Agatha Raisin Mystery),M. C. Beaton,2023-09-16,2023-09-16,2023-09-23
6806,REPA0519,Henry Silva,UNID0162,Murrow: His Life and Times,Anne M. Sperber,2023-09-16,2023-09-17,2023-09-24
6807,REPA0169,Grace Dubois,UNIE3367,Hot Country Women/the True Life Stories Behind the Glitter and the Glamour,Mike Kosser,2023-09-14,2023-09-17,2023-09-24
6808,REPA0219,Evelyn Choi,UNIN4310,LEARNING TO LOVE YOURSELF,Gay Hendricks,2023-09-17,2023-09-17,2023-09-24
6809,REPA0348,Isabella Silva,UNIJ2796,To the Golden Shore: The Life of Adoniram Judson,Courtney Anderson,2023-09-14,2023-09-17,2023-09-24
6810,REPA0133,Aiden Singh,UNIC1908,Powers That Be,Anne Mccaffrey,2023-09-15,2023-09-17,2023-09-24
6811,REPA0098,Grace Sharma,UNIS1860,The Joy of Signing Puzzle Book/02Tc0676,Linda Lascelle Hillebrand,2023-09-15,2023-09-17,2023-09-24
6812,REPA0526,Mateo Johnson,UNIF4779,Windows Admin Scripting Little Black Book: A Concise Guide to Essential Scripting for Administrators,Jesse M. Torres,2023-09-17,2023-09-17,2023-09-24
6813,REPA0458,Jackson Choi,UNIT5969,Guatemala in Rebellion: Unfinished History,Jonathan L. Fried,2023-09-16,2023-09-17,2023-09-24
6814,REPA0229,Zoey Tanaka,UNIO5758,Battledragon,Christopher Rowley,2023-09-17,2023-09-17,2023-09-24
6815,REPA0549,Daniel O'Brien,UNIR4998,The Mezuzah in the Madonna's Foot: Marranos and Other Secret Jews--A Woman Discovers Her Spiritual Heritage,Trudi Alexy,2023-09-16,2023-09-17,2023-09-24
6816,REPA0169,Grace Dubois,UNIC1839,Battlefield Earth,L. Ron Hubbard,2023-09-17,2023-09-17,2023-09-24
6817,REPA0192,Noah Patel,UNIG8959,Jonathan Livingston Seagull,Richard Bach,2023-09-17,2023-09-17,2023-09-24
6818,REPA0489,Sophia Marino,UNID2082,Cross-Stitcher's Big Book of Alphabets &amp; Borders,Better Homes And Gardens,2023-09-17,2023-09-17,2023-09-24
6819,REPA0510,Emma Lopez,UNIB2523,Once upon a Winters Night,Dennis L. Mckiernan,2023-09-17,2023-09-17,2023-09-24
6820,REPA0375,Mason Marino,UNIW5057,Der Streit der Dramaturgien: Zum deutschsprachigen Drama nach Brecht : ein Essay (Ammann Theater),Bruno Hitz,2023-09-15,2023-09-17,2023-09-24
6821,REPA0106,Alexander Singh,UNIH7904,The Taming of the Shrew (Bantam Classics),William Shakespeare,2023-09-15,2023-09-17,2023-09-24
6822,REPA0583,Kai Patel,UNIC9585,Love Invents Us,Amy Bloom,2023-09-17,2023-09-17,2023-09-24
6823,REPA0127,Emma Choi,UNIS6655,Evenings in Paris,Kathleen Downes,2023-09-16,2023-09-17,2023-09-24
6824,REPA0058,Lucas Marino,UNIG3144,Why Men Commit: Men Explain What It Takes to Turn a Casual Relationship into the Love of a Lifetime,Susan Curtin Kelley,2023-09-16,2023-09-17,2023-09-24
6825,REPA0471,Harper Patel,UNIU8460,A Hero in Every Heart: Champions from All Walks of Life Share Powerful Messages to Inspire The Hero in Each of Us,H. Jackson Brown,2023-09-15,2023-09-17,2023-09-24
6826,REPA0466,Hannah Tanaka,UNIA3710,The Giver,Lois Lowry,2023-09-16,2023-09-17,2023-09-24
6827,REPA0436,Aiden Dubois,UNIS7724,Swimming Toward the Ocean,Carole L. Glickfeld,2023-09-16,2023-09-17,2023-09-24
6828,REPA0288,Olivia Smith,UNIN3986,Ghosts: A Haunting Treasury of 40 Chilling Tales,Marvin Kaye,2023-09-15,2023-09-17,2023-09-24
6829,REPA0003,Elijah Haddad,UNIW5991,Interactive Pictures Postcard Book,Taschen Publishing,2023-09-16,2023-09-17,2023-09-24
6830,REPA0291,Mateo Müller,UNIT1578,Children of the Wind,Kate Wilhelm,2023-09-14,2023-09-17,2023-09-24
6831,REPA0202,Ella Choi,UNIR1055,Barbie Loves Spring: A Golden Deluxe Super Shape Book (Golden Deluxe Super Shape Book),Elyse Spiewak,2023-09-16,2023-09-17,2023-09-24
6832,REPA0490,Ava Rossi,UNIA6584,Divine Things: Seeking the Sacred in a Secular Age,Robert Kirschner,2023-09-16,2023-09-18,2023-09-25
6833,REPA0416,Noah Lopez,UNIU8502,The Earth Moved: On the Remarkable Achievements of Earthworms,Amy Stewart,2023-09-17,2023-09-18,2023-09-25
6834,REPA0336,Jackson Santos,UNID9404,Death Goes on Retreat (A Sister Mary Helen Mystery),Carol Anne O'Marie,2023-09-17,2023-09-18,2023-09-25
6835,REPA0013,Noah Silva,UNIP4618,The Dead of Autumn,H.P. Dunne,2023-09-18,2023-09-18,2023-09-25
6836,REPA0063,Jackson Baker,UNIF6969,Brazen Heart,Rosalyn Alsobrook,2023-09-15,2023-09-18,2023-09-25
6837,REPA0339,Evelyn Lee,UNIJ8404,The christening,Denise Neuhaus,2023-09-16,2023-09-18,2023-09-25
6838,REPA0139,Mateo Tanaka,UNIV4353,Marianne Williamson on Work/Career,Marianne Williamson,2023-09-16,2023-09-18,2023-09-25
6839,REPA0150,Isabella Paredes,UNIW5051,The Biggest Little Cat Book in the World: A Guide to Understanding and Caring Madly for Your Cat,Helen Powers,2023-09-16,2023-09-18,2023-09-25
6840,REPA0078,Sebastian Paredes,UNIN7581,The Maine Lobster Book,Mike Brown,2023-09-15,2023-09-18,2023-09-25
6841,REPA0104,Noah Tanaka,UNIC5954,"York Notes on \The Merchant of Venice\"" by William Shakespeare (York Notes)""",A.N. Jeffares,2023-09-15,2023-09-18,2023-09-25
6842,REPA0136,Harper Haddad,UNIF1225,Danger In The Shadows,Dee Henderson,2023-09-18,2023-09-18,2023-09-25
6843,REPA0168,Daniel Sharma,UNIA6485,Skeleton Crew,Stephen King,2023-09-15,2023-09-18,2023-09-25
6844,REPA0551,Harper Kowalski,UNIL1586,A Few Corrections,Brad Leithauser,2023-09-17,2023-09-18,2023-09-25
6845,REPA0269,Riley Choi,UNIA3346,Jaws,Peter Benchley,2023-09-16,2023-09-18,2023-09-25
6846,REPA0396,Zoey Rossi,UNIT8088,Imagine Love,Katherine Stone,2023-09-17,2023-09-19,2023-09-26
6847,REPA0285,Sebastian Smith,UNIC0240,Starbridge,A.C. Crispin,2023-09-18,2023-09-19,2023-09-26
6848,REPA0541,Abigail Kowalski,UNIS1854,The Herbalist's Garden: A Guided Tour of 10 Exceptional Herb Gardens : The People Who Grow Them and the Plants That Inspire Them,Shatoiya De La Tour,2023-09-17,2023-09-19,2023-09-26
6849,REPA0564,Olivia García,UNIM8871,BEAT CASINO,Frank Barstow,2023-09-17,2023-09-19,2023-09-26
6850,REPA0111,Zoey Sharma,UNIF3875,Shocking Behavior,Jennifer Archer,2023-09-17,2023-09-19,2023-09-26
6851,REPA0527,Riley Johnson,UNIC9370,16 Lighthouse Road,Debbie Macomber,2023-09-16,2023-09-19,2023-09-26
6852,REPA0242,Logan Verma,UNIC5961,Happy All the Time: A Novel,Laurie Colwin,2023-09-19,2023-09-19,2023-09-26
6853,REPA0247,Emma Jensen,UNIH8745,Dead Right,David Frum,2023-09-16,2023-09-19,2023-09-26
6854,REPA0036,Noah Jensen,UNIE3434,How Do You Feel? a Guide to Your Emotions,John T. Wood,2023-09-17,2023-09-19,2023-09-26
6855,REPA0132,Daniel Santos,UNIM6682,What Is Your Psi-Q?: Opening Up to Your Psychic Self,Petey Stevens,2023-09-19,2023-09-19,2023-09-26
6856,REPA0030,Riley Lee,UNIE9695,The Billionaire Drifter (Family Secrets),Beverly Bird,2023-09-19,2023-09-19,2023-09-26
6857,REPA0565,Mia Johnson,UNIU3052,Skydancer,Geoffrey Archer,2023-09-17,2023-09-19,2023-09-26
6858,REPA0458,Jackson Choi,UNIK5816,The Wind's Twelve Quarters : Stories,Ursula K. Le Guin,2023-09-16,2023-09-19,2023-09-26
6859,REPA0269,Riley Choi,UNII1488,John Ransoms Diary,John Ransom,2023-09-18,2023-09-19,2023-09-26
6860,REPA0088,Liam Dubois,UNIK7758,The Awakening,Jude Deveraux,2023-09-16,2023-09-19,2023-09-26
6861,REPA0460,Emma Dubois,UNIE9913,First Certificate Language Practice (Without Key),Michael Vince,2023-09-17,2023-09-19,2023-09-26
6862,REPA0112,Henry Lee,UNIG2153,Swept Away (Loveswept No. 616),Linda Warren,2023-09-18,2023-09-19,2023-09-26
6863,REPA0334,Daniel Müller,UNIE8697,Irresistible,Donna Julian,2023-09-16,2023-09-19,2023-09-26
6864,REPA0156,Henry Müller,UNIX0147,The Princess and the Pea,Janet Stevens,2023-09-17,2023-09-19,2023-09-26
6865,REPA0484,Jackson Johnson,UNIM0104,The Pain and the Great One,Judy Blume,2023-09-19,2023-09-19,2023-09-26
6866,REPA0224,Abigail Tanaka,UNIU4364,Bound,Donna Jo Napoli,2023-09-16,2023-09-19,2023-09-26
6867,REPA0561,Jackson Lopez,UNIJ8023,Melrose Confidential: An Unauthorized Guide to Hollywood's Hottest Address,Roberta Caploe,2023-09-18,2023-09-19,2023-09-26
6868,REPA0087,Jackson Nguyen,UNIV8755,Humphry Clinker: An Authoritative Text Contemporary Responses Criticism,Tobias George Smollett,2023-09-19,2023-09-20,2023-09-27
6869,REPA0083,Olivia Baker,UNIF9244,The Pearl,John Steinbeck,2023-09-20,2023-09-20,2023-09-27
6870,REPA0109,Ethan Jensen,UNIX1802,To the Edge of the Sea,Christina Hall,2023-09-17,2023-09-20,2023-09-27
6871,REPA0483,Zoey Paredes,UNIT3001,Unterwegs Nach Cold Mit / Cold Mountain,Charles Frazier,2023-09-17,2023-09-20,2023-09-27
6872,REPA0112,Henry Lee,UNIN6202,At the End of an Age,John Lukacs,2023-09-17,2023-09-20,2023-09-27
6873,REPA0084,Ava Sharma,UNIB9416,Goonies,James Kahn,2023-09-17,2023-09-20,2023-09-27
6874,REPA0523,Harper Brown,UNIB6112,The Last Lighthouse Keeper,Alan Titchmarsh,2023-09-19,2023-09-20,2023-09-27
6875,REPA0071,Mateo Patel,UNIO6175,Open Season,Lucy Honig,2023-09-19,2023-09-20,2023-09-27
6876,REPA0266,Isabella Johnson,UNII1469,Beezus and Ramona,Beverly Cleary,2023-09-18,2023-09-20,2023-09-27
6877,REPA0054,Riley Novak,UNID6597,Report from Ground Zero: The Story of the Rescue Efforts at the World Trade Center,Dennis Smith,2023-09-17,2023-09-20,2023-09-27
6878,REPA0305,Evelyn Jensen,UNIN4430,Conjectures and Refutations: The Growth of Scientific Knowledge,Karl R. Popper,2023-09-20,2023-09-20,2023-09-27
6879,REPA0078,Sebastian Paredes,UNIN2932,Monkey Mo Goes to Sea,Diane Goode,2023-09-18,2023-09-20,2023-09-27
6880,REPA0314,Amelia Marino,UNIJ6003,Hunts Highlights of Michigan,Mary Hunt,2023-09-19,2023-09-20,2023-09-27
6881,REPA0166,Amelia Müller,UNIW6123,The World Is Yours: True Success Stories,Sid Anderson,2023-09-17,2023-09-20,2023-09-27
6882,REPA0330,Harper Johnson,UNIH2599,Stuff: The Secret Lives of Everyday Things (New Report),John C. Ryan,2023-09-19,2023-09-20,2023-09-27
6883,REPA0128,Daniel Tanaka,UNIS9368,A Paddler's Guide to Northern Georgia,Bob Sehlinger,2023-09-17,2023-09-20,2023-09-27
6884,REPA0217,Mia Tanaka,UNIQ3496,Royal Seduction,Jennifer Blake,2023-09-18,2023-09-20,2023-09-27
6885,REPA0471,Harper Patel,UNIG5229,Strong Medicine,Arthur Hailey,2023-09-17,2023-09-20,2023-09-27
6886,REPA0053,Grace Paredes,UNIR0205,Rivermen (Wild West in American History),Gail Stewart,2023-09-20,2023-09-20,2023-09-27
6887,REPA0253,Zoey Nguyen,UNIG5817,The Boxcar Children,Gertrude Chandler Warner,2023-09-18,2023-09-21,2023-09-28
6888,REPA0345,Ethan Rossi,UNIR2540,Selected Non-Fictions,Jorge Luis Borges,2023-09-19,2023-09-21,2023-09-28
6889,REPA0070,Liam García,UNII0343,Lusts of the Borgias,Marcus Van Heller,2023-09-21,2023-09-21,2023-09-28
6890,REPA0258,Isabella Lee,UNIO7046,The Secret of the Ruby Ring,Yvonne Macgrory,2023-09-19,2023-09-21,2023-09-28
6891,REPA0011,Logan Müller,UNIF6760,All the Bestie,Steve Best,2023-09-19,2023-09-21,2023-09-28
6892,REPA0580,Ava Lee,UNIC2156,James Herriot's Cat Stories,James Herriot,2023-09-18,2023-09-21,2023-09-28
6893,REPA0317,Emma Haddad,UNIC2151,Wringer (Trophy Newbery),Jerry Spinelli,2023-09-21,2023-09-21,2023-09-28
6894,REPA0570,Evelyn Santos,UNIB8056,The Egypt Game (Yearling Newbery),Zilpha Keatley Snyder,2023-09-19,2023-09-21,2023-09-28
6895,REPA0532,Riley Sharma,UNIV2274,Disney's Beauty and the Beast: A Story for Chip (A Golden Little Super Shape Book),Rebecca Bondor,2023-09-18,2023-09-21,2023-09-28
6896,REPA0125,Harper Baker,UNIT6065,Light My Path For Women Illuminating Selections From The Bible,Jennifer Hahn,2023-09-18,2023-09-21,2023-09-28
6897,REPA0473,Jackson Dubois,UNIV2065,Spin Sisters : How the Women of the Media Sell Unhappiness --- and Liberalism --- to the Women of America,Myrna Blyth,2023-09-19,2023-09-21,2023-09-28
6898,REPA0192,Noah Patel,UNIA8798,Squatters' Rites,Tim Bascom,2023-09-19,2023-09-22,2023-09-29
6899,REPA0028,Ethan Lopez,UNIA8478,Off for the Sweet Hereafter,T.R. Pearson,2023-09-21,2023-09-22,2023-09-29
6900,REPA0066,Logan Brown,UNIQ8740,Type 2 Diabetes Your Healthy Living Guide - 3rd Edition,American Diabetes Association,2023-09-21,2023-09-22,2023-09-29
6901,REPA0100,James Lopez,UNIA1668,My Dream of You,Nuala O'Faolain,2023-09-20,2023-09-22,2023-09-29
6902,REPA0097,James García,UNIC6817,Les Liaisons Dangereuses (Classic),Pierre Choderlos De Laclos,2023-09-21,2023-09-22,2023-09-29
6903,REPA0166,Amelia Müller,UNIU7852,Mountain Biking in the Bay Area: A Nearly Complete Guide,Michael Hodgson,2023-09-21,2023-09-22,2023-09-29
6904,REPA0498,Daniel Haddad,UNIN0032,Outside the Dog Museum,Jonathan Carroll,2023-09-19,2023-09-22,2023-09-29
6905,REPA0225,Henry Kim,UNIB9144,The Unofficial Guide to Disneyland 1999 (Serial),Arthur Frommer,2023-09-22,2023-09-22,2023-09-29
6906,REPA0444,Alexander Santos,UNIC8174,Bike Tour Mystery (Nancy Drew),Carolyn Keene,2023-09-19,2023-09-22,2023-09-29
6907,REPA0503,Ethan Smith,UNIL2649,Enlightenment Is a Secret: Teachings of Liberations,Andrew Cohen,2023-09-19,2023-09-22,2023-09-29
6908,REPA0196,Emma Patel,UNIF5260,The Profession of Violence: The Rise and Fall of the Kray Twins,John Pearson,2023-09-22,2023-09-22,2023-09-29
6909,REPA0558,Alexander Verma,UNIO2042,Lark Rise to Candleford (Penguin Modern Classics),Flora Thompson,2023-09-20,2023-09-22,2023-09-29
6911,REPA0242,Logan Verma,UNIF0265,A Night in the Swamp,Thacher Hurd,2023-09-22,2023-09-22,2023-09-29
6912,REPA0367,Isabella Kowalski,UNIB3641,Stake Your Claim: Exploring the Gold Mine Within,Emmet Fox,2023-09-21,2023-09-22,2023-09-29
6913,REPA0573,Hannah Johnson,UNID6769,Thank Goondess It Isn't a Hate Crime!,Wayne Stayskal,2023-09-20,2023-09-22,2023-09-29
6914,REPA0563,Sophia Singh,UNIL7014,POCKET WORD FINDER THESAURUS : POCKET WORD FINDER THESAURUS,Incorporated Staff Microlytics,2023-09-22,2023-09-23,2023-09-30
